id,created_at,username,tweet,likes_count,emoji
876488576917282820,2017-06-18 23:00:35 +0545,mongolianheartk,#🤘   #Pc : #Brother #THANK_YOU😊 @ Himalayan Java Coffee Basantapur  https://t.co/iDUX4ry8Bo,0,😊
875955814015664128,2017-06-17 11:43:35 +0545,nirmalamichhane,"पहिले तिम्रो फोन \ मिस्कल आउँदा, खुसी लाग्थ्यो!! its bring smile on my face😊😊  अहिले तिम्रो फोन…  https://t.co/4E0ag9pskK",1,😊
875203577450561536,2017-06-15 09:54:28 +0545,baikuntharp,"#happybirthday @sushilpdl dai 😊😊 be happy always @ New Baneshwor,Kathmandu  https://t.co/SdRju074Y5",2,😊
875167049533861888,2017-06-15 07:29:19 +0545,dipunewa,"If you smile from bed definitely your day will be great😊😊 @ Budha-Nilkantha, Nepal  https://t.co/xtO8GcFORc",0,😊
874932910951768064,2017-06-14 15:58:56 +0545,radip_tuk,न जिन्दजी जिउन सकिरा छु न जिन्दगी मर्न सकिरा छु छु धरापमा छु म र म भित्रको म😊✌,3,😊
874603116762628096,2017-06-13 18:08:27 +0545,jepun_kuning,"Nepal Red wine, sweet like me 😊☺ #wine #redwine #nepal #sweetwine #cheers @ Katmandu, Nepal  https://t.co/GM1boi2rvn",1,😊
874174455999864832,2017-06-12 13:45:06 +0545,ranabimal8222,साथ निभाउन त आकाशको बादलसंग सिक्नुहोस जो आफु त्यति टाढा भएर पनि जमिनलाइ भेट्न आइरहन्छ पानी बनेर। 💭💭😊😊  https://t.co/oquwVi6tYg,0,😊
873531342985756672,2017-06-10 19:09:36 +0545,mongolianheartk,#FUN_DAY #GOOD_DAY👍 #SELFIE_WELFIE📸 #CRAZY_CRAZY🐹🐁 #ALL_ARE_LAZY #THANK_YOU😊 #BAINI_HARU❤ @ Ribs…  https://t.co/HrLDPrviKM,1,😊
872772509468372992,2017-06-08 16:54:16 +0545,anitamakaju,Matka kulfi to beat the heat.. 😊😊😊😊😊 #college #collegegirls #collegediaries #foodie #foodies @…  https://t.co/Did2l2IFmp,1,😊
872628081630076928,2017-06-08 07:20:21 +0545,mongolianheartk,"#THE_DAY_YOUR_DAY😊😁 #HAPPY_BIRTHDAY_TOO_YOU🎂 #Maneex_Bhai 😊😍 @ Checkpost,thankot  https://t.co/dc6O7mjnpJ",1,😊
872102709410881536,2017-06-06 20:32:43 +0545,mseason69,POWER of INNOCENCE...  💥 💥 💥  😊😉😍😇😊 @ Free Soul  https://t.co/7arLNcx4xq,0,😊
871764066288750593,2017-06-05 22:07:04 +0545,avinasme,photo credit  #AwesomeThapa 😊💕💕😍 @ Fairfield Marriott Kathmandu  https://t.co/1yLTbVKAcE,0,😊
871676412943622144,2017-06-05 16:18:46 +0545,manjilghimire4,Mate with good taste in hair clip 😊 And a long lecture deserves some slip 😂 @ Tribhuvan University  https://t.co/m5Wsbaf9Op,0,😊
871341642388824068,2017-06-04 18:08:30 +0545,haidzfernandez,#pokharanepal #walangkimnaman #maramikayamaglike 😀😜😊😁 @ Radisson Hotel Kathmandu  https://t.co/oGnXC8ws1W,3,😊
871028681849942017,2017-06-03 21:24:55 +0545,ksujab,#black_and_white_photography 😊😊 #with_special_effect😊😊 @ Chiya Bagan  https://t.co/KvdIklqsmR,0,😊
870529452337278980,2017-06-02 12:21:09 +0545,dipunewa,Don't think more😊 @ Baluwatar  https://t.co/ScPxaRk9To,1,😊
870270954168918017,2017-06-01 19:13:58 +0545,bishesh_pandey,My third project..!!! 😊😊 #novel #mostawaited @ Padma colony  https://t.co/cAG30gFHIk,0,😊
869965820738383873,2017-05-31 23:01:29 +0545,ck_mandal,That one mandatory shot as a result of fear of possibly being outcast. 😆😉😊😂 #abouttoday…  https://t.co/jKCMbl8wzr,0,😊
869938249535430656,2017-05-31 21:11:56 +0545,tenzintsetenbhu,Throwback to this gorgeous Aditi Budhathoki ☺😊😀  #imscalender #anjilmaskeyphotography…  https://t.co/Z7FpBMx4dt,0,😊
869865750940471297,2017-05-31 16:23:51 +0545,tenzintsetenbhu,Major throwback to ims calendar shoot ☺😊😀  #tenzintsetenbhutia #wardrobe #anjilmaskeyphotography…  https://t.co/ewdoywmGDU,0,😊
869182484298178560,2017-05-29 19:08:47 +0545,tenzintsetenbhu,The color of love ☺😊😀  #tenzintsetenbhutia #tenzintsetenbhutiacreations…  https://t.co/PFT3sUepDZ,0,😊
869126046800420864,2017-05-29 15:24:31 +0545,tenzintsetenbhu,Things that never goes wrong ☺😊😀  #tenzintsetenbhutia #lifeofafashiondesigner😃😍💋 @ Tenzin Tseten…  https://t.co/BEWS9gAFs4,0,😊
869037153417924608,2017-05-29 09:31:17 +0545,binodshrestha51,Today's Google 😊 #happyhrt666 @ Nayabazar Khusibun  https://t.co/3DULhLIMY1,0,😊
869030343893950464,2017-05-29 09:04:14 +0545,malla_anjana,A beautiful day must say 😊. Marking  International Menstrual Hygiene day. #MHtraining…  https://t.co/myabsyfIjE,0,😊
868492754518589441,2017-05-27 21:28:03 +0545,rabina00735,Keep smiling 😊😊😊  https://t.co/MgKNHjyQJs,0,😊
867729899104153600,2017-05-25 18:56:44 +0545,sandeepvt,Happy birthday little sister. 😊🎉🍾 @ Lazimpat  https://t.co/SjcHYmCeLo,1,😊
867063971580448768,2017-05-23 22:50:34 +0545,mongolianheartk,#Refreshing 😊 #Hot_Time🌡🌞☉ #Cool_Cool❄ #Chocolate_mix #ICE_CREAM🍦 #Bijay_sathi🤘 #को_साथमा✔☯ @…  https://t.co/E2S2i1GDHd,0,😊
866868391684050944,2017-05-23 09:53:24 +0545,baikuntharp,#goodMorning #जयदाह्री 😊😊😊 @ Anamnagar  https://t.co/eKUgW22k60,1,😊
866638776403017728,2017-05-22 18:41:00 +0545,piggyadkh,"DIY keychains (Part - II) 😊😇 @ Kathmandu, Nepal  https://t.co/yTnFxwTZ1O",0,😊
866323337261326336,2017-05-21 21:47:33 +0545,b_base,#Family   😊 @ Hotel Shanker  https://t.co/8gbJHLd5eP,0,😊
865909300249735168,2017-05-20 18:22:19 +0545,ashraffamar,"Aku tak cakap, location yang cakap 😊😅💁💃 @ Handsome Boy  https://t.co/J6YMbcPTzY",0,😊
865583061513236480,2017-05-19 20:45:58 +0545,manilasharmaa,Thank you so much for visiting Dr. Saab  🥂😊 aayushmanghimire…  https://t.co/eSlfODiiJA,0,😊
865089462799388672,2017-05-18 12:04:35 +0545,ajaypchhetri,As usual beautiful ride with my buddies! 😊👬🚲 #polygonbikes #mountainbike #nepal #mtb #kotdada…  https://t.co/Qkmz04NYh1,0,😊
864353427169488896,2017-05-16 11:19:50 +0545,danywoli,"""Be gud,be happy and don't forget to smile""😊😊 #Life_theory 👆👆 @…  https://t.co/0diJiX8Zu8",0,😊
864174594541764608,2017-05-15 23:29:13 +0545,rajubasnet93,"😊👍🙏 @ Jawalakhel, Nepal  https://t.co/8KbySQlJzR",1,😊
863780255965749248,2017-05-14 21:22:15 +0545,rnsubedi,I #miss 😑 n #love 😍 that moment 😊😊😊😀😁  #bestie #beard n #basantapur…  https://t.co/T7rguRX8bx,0,😊
863748545198907393,2017-05-14 19:16:15 +0545,babla_bla_bla,Dear Zindagi 😊😊😊 Riding through nagarkot heights... #travel #travelgram #travelblogger…  https://t.co/meIvXiRz47,0,😊
861993141058117633,2017-05-09 23:00:54 +0545,harishfarwest,Flying with Nepal Airlines 😊 Kathmandu to Dhangadhi 😍😍 #Latepost #good people # good vibes @…  https://t.co/OXiuShMfsF,1,😊
861971104239239169,2017-05-09 21:33:20 +0545,tenzintsetenbhu,Clients order ☺😊😀   For details pls inbox ☺😊😀   #tenzintsetenbhutia #traditional #hongkongclient…  https://t.co/Fp16qxdFTf,0,😊
861229361764093953,2017-05-07 20:25:55 +0545,tenzintsetenbhu,Gorgeous Sanjeeta Bidari from Australia flaunting Tenzin Tseten Bhutia ☺😊😀  Thank u spboutique…  https://t.co/s9Dmnn6Szu,0,😊
861035051928047617,2017-05-07 07:33:48 +0545,abhilashalal83,😊😊😉😍 #GoodMorning #morningpost #spreadlove #spreadpositivity…  https://t.co/SrCqVf9CjA,0,😊
860851022390071297,2017-05-06 19:22:32 +0545,gabiruth,"Ok peeps, I'm attempting to #vlog about my trip! Day 1 Vlog is up at  https://t.co/qQYzVc3m8t 😊 Join me…  https://t.co/PCjWFGD8ew",1,😊
860850535850749952,2017-05-06 19:20:36 +0545,gabiruth,"Ok peeps, I'm attempting to #vlog about my trip! Day 1 Vlog is upmat  https://t.co/qQYzVc3m8t 😊 Join me…  https://t.co/PCjWFGD8ew",1,😊
860847381209915395,2017-05-06 19:08:04 +0545,iamnabaraj,bibekbhattarai 😊 @ Nagarkot Height  https://t.co/0oc5zhFXJ4,0,😊
860832005424132097,2017-05-06 18:06:58 +0545,ajaypchhetri,Today rides 🚲 Banepa+Panauti+Lakuri+Lubhu what a day! 😊  #polygonbikes #mountainbikes #nepal…  https://t.co/y38l2JT2z0,1,😊
860487334625660928,2017-05-05 19:17:22 +0545,tenzintsetenbhu,Stunning Priyanka Karki looking gorgeous in Tenzin Tseten Bhutia  😊😀😀  #priyankakarki…  https://t.co/DGBIv2A18y,0,😊
860138928287883264,2017-05-04 20:12:55 +0545,tenzintsetenbhu,That's how my phone looks like ☺😊😀  After War by Pawan Joshi ☺😊😀  Its a series of picture which…  https://t.co/KLYF8dCcU8,0,😊
859997908950814720,2017-05-04 10:52:34 +0545,leylaaktan1,"Birazdan sisler dağılıp, güneş açar nasıl olsa 😊 Herkes uyanmadan, dinginliği yaşama…  https://t.co/CYoHaKVtAh",0,😊
859827295678341125,2017-05-03 23:34:36 +0545,sharmasubina,Sometimes a cultural touch can be amazing 😊😊 #Kurtha #Function #Cultural @ Purnachandi Lalitpur  https://t.co/AlI2AEB0ip,5,😊
859808777335324672,2017-05-03 22:21:01 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/qtUkoeWqDj,0,😊
859798599936352256,2017-05-03 21:40:35 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/SghICuqJtK,0,😊
859792567004667904,2017-05-03 21:16:36 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/oESNT9eXaj,0,😊
859786837258231808,2017-05-03 20:53:50 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/pPQ6R6AmkY,0,😊
859777850269876228,2017-05-03 20:18:08 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/FIdROUlOl8,0,😊
859769558436937729,2017-05-03 19:45:11 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/aUe7x8TRQp,0,😊
859765589853601792,2017-05-03 19:29:24 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/J396KBaRoe,0,😊
859747817778159616,2017-05-03 18:18:47 +0545,tenzintsetenbhu,After War by Pawan Joshi ☺😊😀  Its a series of picture which I will upload one by one....Hope u…  https://t.co/rBtodq2rUt,0,😊
859716462503657473,2017-05-03 16:14:12 +0545,dipunewa,खानु नभए नि फोटो खिच्नु त हुन्छ होला नि😊😅 @ Kata Ho Kata Ho Pattai Chaina....  https://t.co/XIe05nOQ9b,1,😊
859701451223818240,2017-05-03 15:14:33 +0545,dipunewa,तिमीलाई भनु कसरी म तिम्रो सामु बोली फुट्दैन तिमीलाई पोखु कसरी म तिम्रो अघि शब्दै भेटिन मलाई भन्न आउदैन मलाई खोल्न आउदैन भावनाका कुरा😊😘,3,😊
859360078817763328,2017-05-02 16:38:03 +0545,tenzintsetenbhu,When passion becomes obsession ☺😊😀😁😃  photography - Shreizan shrestha ☺  #fashion #nepal…  https://t.co/K5QHWHNLaq,0,😊
859292687207452673,2017-05-02 12:10:16 +0545,rana1997rohit,#medicosquad👨‍⚕️ #18thAnnualKMCDay😊 @ Nepal Academy Hall  https://t.co/O1hPSGMtpt,0,😊
859290784629174272,2017-05-02 12:02:42 +0545,rana1997rohit,#18thAnnualKMCDay 😊#twinningwithrajeshdai 😎 #medicoslife🙂 @ Nepal…  https://t.co/3QO0Ym9tbM,0,😊
859269578269917184,2017-05-02 10:38:26 +0545,tenzintsetenbhu,This is the result when I put two creative works together 😊😊😊  thank u Bishwas and Santosh for…  https://t.co/Nrv8dYXduI,0,😊
859063659229843460,2017-05-01 21:00:11 +0545,amir5khanal5,😊 feel free to smile 😉 @ सन्सार मा  https://t.co/jFjBVCSiil,0,😊
858908566698115072,2017-05-01 10:43:54 +0545,tenzintsetenbhu,Clients order ☺😊😀😁😃😄😅😆😉😯😐😇   For more details pls inbox ☺😊😀😁😃😄😅😆😉😯😇😐…  https://t.co/YYiblDv7J2,0,😊
858710240266600448,2017-04-30 21:35:50 +0545,tenzintsetenbhu,Clients order ☺😊😀😁😃😄😅😆😉😯😐😇  For more details pls inbox ☺😊😀😁😃😄😅😆😉😯😇😐…  https://t.co/ptrbDtBXTs,0,😊
858707774091386880,2017-04-30 21:26:02 +0545,tenzintsetenbhu,For more details pls inbox ☺😊😀😁😃😄😅😆😉😯😇😐  #tenzintsetenbhutiacreation #traditional #lehenga #set…  https://t.co/bpK87DGKnl,0,😊
858702812787515396,2017-04-30 21:06:19 +0545,tenzintsetenbhu,Gorgeous Sijan bhattachan flaunting Tenzin Tseten Bhutia ☺😊😀😁😃😄😅😆😉😯😐  #saree #nepal #fashion…  https://t.co/3WTiwj6Kcj,0,😊
858350405603835904,2017-04-29 21:45:58 +0545,tenzintsetenbhu,Gorgeous Srijana Regmi flaunting Tenzin  Tseten Bhutia for ap1 channel 😊😊😊   Photographer - Asu…  https://t.co/NssbvqKF4b,0,😊
858240235741732864,2017-04-29 14:28:12 +0545,tenzintsetenbhu,Sharing a moment with my Di at siwangi and neeraz sangeet😊😀😁😂😃☺😅😆😇😉😯😐😕😠😬😴  Thank u Anjil Maskey…  https://t.co/0SkzOqqb0B,0,😊
858203497736454144,2017-04-29 12:02:13 +0545,tenzintsetenbhu,Gorgeous Srijana Regmi flaunting Tenzin  Tseten Bhutia for ap1 channel 😊😊😊   thank u and special…  https://t.co/l1FfG9mte9,0,😊
858017920949125121,2017-04-28 23:44:48 +0545,tenzintsetenbhu,Gorgeous srijna Regmi flaunting tenzin  tseten bhutia for ap1 channel 😊😊😊  thank u and special…  https://t.co/4XeRwW5qWa,0,😊
858003990109356032,2017-04-28 22:49:26 +0545,rana1997rohit,"#HappyBirthdayMomo 😋🎂🎁🎈🎉🎊 #stayblessed 😊 @ KMC, Duwakot  https://t.co/0QgS49Wh3g",0,😊
857631843851436032,2017-04-27 22:10:40 +0545,tenzintsetenbhu,Once upon a time and now they weds ☺😊😀  neeraj weds Siwangi ☺😊😀😁😂😃  #wedding #siwangiwedsneeraj…  https://t.co/XaY3SduqdH,0,😊
857273751213420547,2017-04-26 22:27:44 +0545,bijadaisy,He says I look beautiful with my smile 😊 @ Dhobighat  https://t.co/sVg5bq6TNC,0,😊
857262797062901760,2017-04-26 21:44:12 +0545,sandeep_gurung,"in so so many ways, everyday is Mother's Day 😊 #amakomukhhernedin #mothersday2074 #abouttoday…  https://t.co/PtVwySlBAR",0,😊
856528862087229440,2017-04-24 21:07:48 +0545,tenzintsetenbhu,Gorgeously fabulous 😊😊😊  Behind the scene ©©© looking forward to all De amazing PIC from our…  https://t.co/R8aeIu3P3H,0,😊
856405667761934336,2017-04-24 12:58:17 +0545,bhintunar,National Flag Swaying Gloriously! 😊 NEPAL #nepal #nepaliflag #maitighar #proud @ Maitighar Mandala  https://t.co/zJxK7pq1pi,0,😊
856185246609530881,2017-04-23 22:22:24 +0545,mongolianheartk,#Careful_with😊 #your_gift_choic😉e  #Our_friendship_is 😍 #on the line.❤ #Ramailo_din #Pc:…  https://t.co/RMKeC0Iq3d,1,😊
855772125730226178,2017-04-22 19:00:48 +0545,bindiyabajra,Pizza party with her after school😊 #throw🔙 #pizza🍕 #afterschoolfun…  https://t.co/bc6BBhB1tf,1,😊
855657163787653120,2017-04-22 11:23:59 +0545,tenzintsetenbhu,How cute is that 😴😊😂😁😀☺😃  gorgeous anisha during the shoot flaunting Tenzin Tseten Bhutia…  https://t.co/0UrlZyHu5x,0,😊
855644406015180800,2017-04-22 10:33:18 +0545,rana1997rohit,"#HomesweetHome🏡 # Happy holidays 😊😋😎 @ Nakhipot,Lalitpur  https://t.co/dZrM7BYhbL",0,😊
855466989766283264,2017-04-21 22:48:18 +0545,rana1997rohit,"#HappyBirthdayAbhishek 🎂🎁🎆🎈🎉🎊 #kmcianhostellife 😊😋 @ KMC, Duwakot  https://t.co/YkDUeLrWX3",0,😊
855454433970401282,2017-04-21 21:58:25 +0545,mohankht,My Lab 🔬 😊 @ Kalanki 14 Kathmandu  https://t.co/USSDsAmfwB,0,😊
855394242411192320,2017-04-21 17:59:14 +0545,tenzintsetenbhu,Gorgeous Sijan bhattachan flaunting Tenzin Tseten Bhutia 😊😊😊  #sijanbhattachan…  https://t.co/5q8Wuhget0,0,😊
855333488316211201,2017-04-21 13:57:49 +0545,tenzintsetenbhu,The life of a Fashion Designer ☺☺☺  Ruslan Tgif Nepal fashion week moment 😊😊😊 thank u rojina and…  https://t.co/qDiMQQP134,0,😊
855048076377174016,2017-04-20 19:03:42 +0545,swornimgyawali,In search of peace 😊🙌 #abouttoday #baudhanath #stupa #Kathmandu #nepal #beingreligious😇 #peace…  https://t.co/taDxq93qJt,2,😊
854719511618097153,2017-04-19 21:18:06 +0545,asinlo_kent,"May U achieve much success in ur life.😊🙂 #Australia , here she comes!! 👊👊  #bestie #night_snap @…  https://t.co/AyE2MQau35",0,😊
854341380390490112,2017-04-18 20:15:32 +0545,pramiilaaa,"After work some good time with good foods😁😊 @ Basundhara, Kathmandu  https://t.co/EveZktPMCc",0,😊
853970860662587392,2017-04-17 19:43:13 +0545,bhintunar,Have you ever felt like you CAN'T HELP FALLING IN LOVE?! 😊😁😄 Check out my new cover video of…  https://t.co/ZU6VD2ld82,0,😊
853964515125448704,2017-04-17 19:18:00 +0545,ynwa_kiruu,"😊😊😊😊😊😊😉 @ बाल्कोट, भक्तपुर  https://t.co/oRxGH9e3ba",0,😊
853662509089390593,2017-04-16 23:17:57 +0545,widdrim_,"And I got that red lip, classic, thing that you like 👄 😊😊 @…  https://t.co/q6LshVZhiO",1,😊
853627819821338624,2017-04-16 21:00:06 +0545,itsanoisa,Happiness_😊 Is_catching_👭 Up_after_a_ Long_tym💋💕 @ Grasshopper cafe  https://t.co/OxqMje4eyh,0,😊
853287286741577728,2017-04-15 22:26:57 +0545,mongolianheartk,"#Only_you_can_put_a  #smile😊 #on_my_face😀  #when i am sad.😯😔 @ Checkpost,thankot  https://t.co/1WGgHe39we",1,😊
853136568835506176,2017-04-15 12:28:03 +0545,okanakinnn,"Yorulduk😊😊 (@ Hyatt Regency in Kathmandu, Central Region)  https://t.co/wVWyrLexZb",0,😊
853069635654213633,2017-04-15 08:02:05 +0545,swornimgyawali,All about yesterday evening 😊 #Nepali #newyearnewme #being #religious #familytime #hindutemple…  https://t.co/N6xrddAI0k,2,😊
852932742249631744,2017-04-14 22:58:07 +0545,shresthamabisha,My bro be playing Bhushya at jatra 😊🤗😁💖 @mabiraj  #BiskaJatra #HappyNewYear2074 #NewariCulture…  https://t.co/0LjgbPiv6y,0,😊
852828045098364928,2017-04-14 16:02:05 +0545,anishme21,"Leave the past behind.It's a brand new day, make it count!😊Smile and be the reason for others…  https://t.co/86TQwIgRzq",0,😊
852827768513363968,2017-04-14 16:00:59 +0545,omprakash065,#classic and memorable click😊😊😊☺☺☺ @ Chisapani  https://t.co/GJ6yz1debM,0,😊
852808050339479553,2017-04-14 14:42:38 +0545,sanchow33,"It's time to say goodbye 😊, and hope come back as soon as I can. I'll never forget anything…  https://t.co/XulVnalgsN",0,😊
852525798678556672,2017-04-13 20:01:04 +0545,swornimgyawali,This New year brings the new responsibility 😊 #Nepali #NewYear #newbeginning as #Doctor…  https://t.co/WiBZz83792,0,😊
852505066674298881,2017-04-13 18:38:41 +0545,mayouree,Lets pamper your frustrated soul with good food! 😊 (@ AT Burger Point)  https://t.co/w97e9MbQJ0,1,😊
852180615453605889,2017-04-12 21:09:26 +0545,itsanoisa,😊 @ Dining Park Restaurant And Lounge Bar -Purano Baneswor  https://t.co/UWoKu5orHT,0,😊
851970197829431296,2017-04-12 07:13:18 +0545,sushant_pdll,"TRAVEL cause no great story starts  your room 😊 . #day #well #spent 😄 @ Chobhar, Nepal  https://t.co/wDTWh1fsGS",0,😊
851765212390805505,2017-04-11 17:38:46 +0545,mongolianheartk,#Pc: Shankhar #Madan #Hunter #MYSELF_TAKIA😎  #Tiffin_box😆 #time_good_time😊 #Radha_Krishna…  https://t.co/5tj2Yxv0li,1,😊
851671117135794177,2017-04-11 11:24:52 +0545,skybista,"As Soon As You Trust Yourself, You Will Know How To Live...😊 @ Tinkune  https://t.co/QGm5zTOYIU",1,😊
851399406544932864,2017-04-10 17:25:11 +0545,mongolianheartk,"What is a friend?😊 He looks out for you,😈 inspires you,🤘 laughs with you,😀 cries with…  https://t.co/g5HbEyDMEl",1,😊
851316826021576704,2017-04-10 11:57:02 +0545,rominacfc,#posterpresentation #NepalhealthResearchConcil #conference #presenter #proud 😊📃✌🏻️ @ Karki Banquet  https://t.co/h4VYmDUzG6,0,😊
850697085754146821,2017-04-08 18:54:25 +0545,koiralarbn,कहिलेकाही जिन्दगीमा हाँस्नकै 😊😃 लागि भएपनी सेल्फी लिने गर्या छु !!! @ Manamaiju Ktm  https://t.co/os3xDj9qJA,0,😊
850696311707971584,2017-04-08 18:51:20 +0545,anischhetri,"😊😊 #friendship !!! @ Lalitpur, Nepal  https://t.co/2gHu2KIaM3",0,😊
850330315407073281,2017-04-07 18:37:00 +0545,ynwa_kiruu,"Morning tika😊😊 @ बाल्कोट, भक्तपुर  https://t.co/NtAOlC6cjh",0,😊
849841155172962305,2017-04-06 10:13:15 +0545,romimanandhar,One of the smallest thing I like about #Newar #culture 😊 Bartabanda…  https://t.co/Yq5RCcHRAh,0,😊
849622265687920640,2017-04-05 19:43:28 +0545,pramiilaaa,My love for me is stronger than before❤️ #happydays😊 #poseoftheweek😂…  https://t.co/yXOmegwc0k,0,😊
849549176715300864,2017-04-05 14:53:02 +0545,alybabeftw,Di Siya Late Upload ____ Ngayun Ko Lang Naisipan Ipost . 😊 @ GREEN…  https://t.co/OF4aZxo54y,0,😊
849504930297769984,2017-04-05 11:57:13 +0545,leylaaktan1,"Günaydın, sakin yaşam 😊 İki kere el yordamı ile susturulmayan alarm 😊 Yetişme telaşı ile…  https://t.co/VnRRyUbAGh",0,😊
849486656445050881,2017-04-05 10:44:36 +0545,bindiyabajra,"Sometimes, it's so fun to be with kids 😊 #love_children #love_kids…  https://t.co/uLIzcdmJU1",1,😊
849364209418858496,2017-04-05 02:38:02 +0545,haku_rakes,One of the best time ever 🤘🏻😎😎🤘🏻#jumpjump✌🏻#rafting😊 #trisuliriver🤘🏻…  https://t.co/B4lOfUdB7d,0,😊
849262625196302339,2017-04-04 19:54:23 +0545,achsamirbabu,चैते दसैं bnl..!! with Seniors..😊 😍😍 ✌ @ Bottlers Nepal Ltd  https://t.co/E23TY3TtuV,1,😊
848476592598769664,2017-04-02 15:50:58 +0545,princereman5,"दुनिँया उस्तै छ, म पनि उस्तै छु...     वास,परिवर्तन त  तिमी भएकि छौ....हिजो मलाइ माया गर्थेउ , अाज अरुलाई नै....😊😋😊😊😊😊😊😋😊😊",1,😊
848450754562203648,2017-04-02 14:08:17 +0545,rinkuriya,Kids havin a fun day at befitwithanzana  #sunday #funday 😊 @ Befit…  https://t.co/QTygj5zm5l,0,😊
847297510221594624,2017-03-30 09:45:43 +0545,lazzjover,Are you happy??? 🤔 Have a nice day people... 😊😊😊 #lazzjover #morningcalls #yesorno…  https://t.co/wAwYRsAIrj,0,😊
847075447393411072,2017-03-29 19:03:19 +0545,rajthalasuraj,"मिलन संग्राैलाकाे उपन्यास ""पर्पला"" काे व्यग्र प्रतिक्षामा छु । 😊😊😊 @…  https://t.co/xORGm4Ys4P",0,😊
846999215247179777,2017-03-29 14:00:24 +0545,itsanoisa,With_deepak_raj_giri✨⭐🌟🔆🎀😊 @ Dining Park Restaurant And Lounge Bar…  https://t.co/vN8iesKApp,0,😊
846955169954877445,2017-03-29 11:05:22 +0545,d2em,😊 @ Nepal Mont Everest  https://t.co/aFV2DM5meh,2,😊
846358164547153922,2017-03-27 19:33:05 +0545,raunakbasnet1,"हुन त आज सम्म जिन्दगीले सधैै हार देको दै छ ,  तर म दस् चोटि लडें नि के भो त एघार चोटि उठ्छु । 😊😊",4,😊
846357269453324288,2017-03-27 19:29:32 +0545,raunakbasnet1,I will win 😊  Not immediately 😔  But definitely 💖😊,4,😊
846210064532725760,2017-03-27 09:44:35 +0545,haripokherl,Good Morning 😊😊 @ Haweli Coffee Shop  https://t.co/uRR5phKAM5,0,😊
846205430606942212,2017-03-27 09:26:11 +0545,raunakbasnet1,गरिब छु हजुर । 😊  भाउ बढ्दै गएकाहरुसँग अब मेरो औकात मिल्दैन । 😏😏,3,😊
846042538838392832,2017-03-26 22:38:54 +0545,abhilashalal83,#yumieee #curd #loytsoffun #gumba #with susmadahal 😜😂😊😊😄😍 @ Makalbari  https://t.co/cPRUMIah7E,0,😊
845920579874041856,2017-03-26 14:34:17 +0545,raunakbasnet1,बरु उचाई सानो भए चल्छ  तर सोचाइ सानो भको केटी मरेनी चल्दैन😊😂😋,3,😊
845321334221529089,2017-03-24 22:53:06 +0545,pushpardc,"4 years ago,just नक्कल 😂😋😊✌💕 @ Khumaltar  https://t.co/UyA1wQcXC7",0,😊
845085292499537924,2017-03-24 07:15:09 +0545,swornimgyawali,There is no any darkness that could stop the rays of hope 😊😊 #feeling #positivevibes #friday…  https://t.co/fedlLUK0fw,0,😊
844912420573384704,2017-03-23 19:48:13 +0545,ynwa_kiruu,"😎😎😊 @ बाल्कोट, भक्तपुर  https://t.co/hHgCQiDQrG",1,😊
844090257133903874,2017-03-21 13:21:14 +0545,sapanachhetri7,Latepost tho😊😆 Dream of garden😊 Wefie  https://t.co/td92SI3Ote,1,😊
843855552450977792,2017-03-20 21:48:36 +0545,niha_kc,"एउटाले सोध्यो👉पोस्ट त दामिदामी लेख्छौ तिमिलाई कसरी आउँछ ह ?? मैले भने👉ब्रो,भाग्य फुट्नुपर्छ अनि मुटु दुख्नुपर्छ यस्ता कुरा जतिपनी आउछन.😊""",12,😊
843738484124729344,2017-03-20 14:03:25 +0545,manu_bhujel,कसैको नजरमा राम्रो छु 😊        कसैको नजरमा खराब 😈 बास्तबमा जो जस्तो छ 😎       उस्को नजरमा उस्तै देखिने छु✌✌ . . . . .  😀😀  https://t.co/nej6JdWUtt,11,😊
843649590893182976,2017-03-20 08:10:11 +0545,_wannabwizard,Unknown but gentle. 😊😊 @ Suryabinayak  https://t.co/P7CwyPre1k,1,😊
843265704199516160,2017-03-19 06:44:45 +0545,abhilashalal83,Very true 😏😄😊 #goodmorningpost ☕☕ @ Pepsicola Townplanning  https://t.co/xi5So0unpM,0,😊
843023172672745476,2017-03-18 14:41:01 +0545,mejayxoxo18,#GetTogether 😊 #brothers @ Hotel Himalaya  https://t.co/Xvs7GFShGn,3,😊
842726594376597505,2017-03-17 19:02:31 +0545,mayouree,रातो र चन्द्र सुर्य 😊 #Flag #nationality #Proud 🌜☉ @ Sindhupalchowk District  https://t.co/BcISCsJaUi,1,😊
